"filename", "language", "C++", "C", "Makefile", "comment", "blank", "total"
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419102353.h", "C", 0, 142, 0, 0, 29, 171
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419102355.h", "C", 0, 143, 0, 0, 29, 172
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419102400.h", "C", 0, 144, 0, 0, 29, 173
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419102403.h", "C", 0, 144, 0, 0, 29, 173
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419102407.h", "C", 0, 144, 0, 0, 29, 173
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419102412.h", "C", 0, 144, 0, 0, 29, 173
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419102415.h", "C", 0, 144, 0, 0, 29, 173
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419102418.h", "C", 0, 144, 0, 0, 29, 173
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419102421.h", "C", 0, 144, 0, 0, 29, 173
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419102523.h", "C", 0, 144, 0, 0, 29, 173
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419102530.h", "C", 0, 144, 0, 0, 29, 173
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419102543.h", "C", 0, 143, 0, 0, 29, 172
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419102546.h", "C", 0, 143, 0, 0, 29, 172
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419102549.h", "C", 0, 143, 0, 0, 29, 172
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419110544.h", "C", 0, 143, 0, 0, 31, 174
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419110639.h", "C", 0, 143, 0, 0, 29, 172
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419110916.h", "C", 0, 147, 0, 0, 29, 176
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113039.h", "C", 0, 147, 0, 0, 31, 178
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113047.h", "C", 0, 149, 0, 0, 31, 180
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113056.h", "C", 0, 150, 0, 0, 31, 181
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113100.h", "C", 0, 150, 0, 0, 31, 181
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113103.h", "C", 0, 150, 0, 0, 31, 181
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113104.h", "C", 0, 150, 0, 0, 31, 181
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113108.h", "C", 0, 152, 0, 0, 31, 183
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113120.h", "C", 0, 152, 0, 0, 31, 183
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113121.h", "C", 0, 152, 0, 0, 31, 183
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113122.h", "C", 0, 152, 0, 0, 31, 183
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113126.h", "C", 0, 152, 0, 0, 31, 183
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113128.h", "C", 0, 152, 0, 0, 31, 183
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113132.h", "C", 0, 152, 0, 0, 31, 183
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113139.h", "C", 0, 152, 0, 0, 31, 183
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113154.h", "C", 0, 152, 0, 0, 31, 183
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113213.h", "C", 0, 152, 0, 0, 31, 183
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113214.h", "C", 0, 152, 0, 0, 31, 183
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113217.h", "C", 0, 153, 0, 0, 32, 185
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113239.h", "C", 0, 154, 0, 0, 32, 186
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113244.h", "C", 0, 155, 0, 0, 33, 188
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113303.h", "C", 0, 157, 0, 0, 32, 189
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113304.h", "C", 0, 157, 0, 0, 32, 189
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113306.h", "C", 0, 157, 0, 0, 32, 189
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113309.h", "C", 0, 157, 0, 0, 32, 189
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113313.h", "C", 0, 158, 0, 0, 32, 190
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113315.h", "C", 0, 158, 0, 0, 32, 190
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113324.h", "C", 0, 159, 0, 0, 31, 190
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113328.h", "C", 0, 159, 0, 0, 31, 190
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113331.h", "C", 0, 159, 0, 0, 31, 190
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113335.h", "C", 0, 159, 0, 0, 30, 189
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113343.h", "C", 0, 159, 0, 0, 30, 189
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419113350.h", "C", 0, 159, 0, 0, 30, 189
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419114148.h", "C", 0, 160, 0, 0, 29, 189
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419114151.h", "C", 0, 160, 0, 0, 29, 189
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419114228.h", "C", 0, 163, 0, 0, 30, 193
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419114229.h", "C", 0, 163, 0, 0, 30, 193
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419114234.h", "C", 0, 163, 0, 0, 30, 193
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419114416.h", "C", 0, 163, 0, 0, 30, 193
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419114611.h", "C", 0, 163, 0, 0, 30, 193
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419114614.h", "C", 0, 163, 0, 0, 30, 193
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419114615.h", "C", 0, 163, 0, 0, 30, 193
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419114618.h", "C", 0, 163, 0, 0, 30, 193
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419114627.h", "C", 0, 163, 0, 0, 30, 193
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419115218.h", "C", 0, 163, 0, 0, 30, 193
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419115227.h", "C", 0, 159, 0, 0, 30, 189
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419122220.h", "C", 0, 159, 0, 0, 30, 189
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419123014.h", "C", 0, 159, 0, 0, 30, 189
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419123017.h", "C", 0, 159, 0, 0, 30, 189
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419123025.h", "C", 0, 159, 0, 0, 30, 189
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419123053.h", "C", 0, 159, 0, 0, 30, 189
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132113.h", "C", 0, 160, 0, 0, 30, 190
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132223.h", "C", 0, 160, 0, 0, 30, 190
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132224.h", "C", 0, 160, 0, 0, 30, 190
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132232.h", "C", 0, 160, 0, 0, 30, 190
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132242.h", "C", 0, 160, 0, 0, 30, 190
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132244.h", "C", 0, 160, 0, 0, 30, 190
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132253.h", "C", 0, 160, 0, 0, 30, 190
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132400.h", "C", 0, 159, 0, 0, 30, 189
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132401.h", "C", 0, 159, 0, 0, 30, 189
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132413.h", "C", 0, 231, 0, 3, 44, 278
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132417.h", "C", 0, 231, 0, 2, 44, 277
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132419.h", "C", 0, 231, 0, 2, 45, 278
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132421.h", "C", 0, 159, 0, 0, 32, 191
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132428.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132439.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132443.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132451.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132453.h", "C", 0, 197, 0, 0, 35, 232
