Date : 2025-03-06 15:45:46
Directory : /home/kid-a/homeworks/compiler/lab1
Total : 1013 files,  130883 codes, 6244 comments, 21489 blanks, all 158616 lines

Languages
+--------------+------------+------------+------------+------------+------------+
| language     | files      | code       | comment    | blank      | total      |
+--------------+------------+------------+------------+------------+------------+
| C++          |        551 |     86,067 |      1,625 |     14,801 |    102,493 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306115748.h                | C            |        114 |          9 |         24 |        147 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306115753.h                | C            |        115 |          9 |         24 |        148 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306115817.cpp              | C++          |          8 |          0 |          4 |         12 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306115822.cpp              | C++          |          9 |          0 |          3 |         12 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306115827.cpp              | C++          |         10 |          0 |          4 |         14 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306115833.cpp              | C++          |         11 |          0 |          4 |         15 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306115854.h                | C            |        115 |          9 |         24 |        148 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306115858.h                | C            |        115 |          9 |         24 |        148 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306115859.h                | C            |        115 |          9 |         24 |        148 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306115900.h                | C            |        115 |          9 |         24 |        148 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306115902.h                | C            |        115 |          9 |         24 |        148 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306115909.h                | C            |        115 |          9 |         24 |        148 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306115911.h                | C            |        115 |          9 |         24 |        148 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306115917.cpp              | C++          |         36 |          4 |          8 |         48 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306115922.cpp              | C++          |         35 |          3 |          8 |         46 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306115925.cpp              | C++          |         34 |          3 |          8 |         45 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306115930.cpp              | C++          |         34 |          3 |          8 |         45 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306115934.cpp              | C++          |         43 |          3 |          8 |         54 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306115943.h                | C            |        115 |          9 |         24 |        148 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306115948.cpp              | C++          |         42 |          3 |          8 |         53 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306115955.cpp              | C++          |         41 |          3 |          8 |         52 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120003.cpp              | C++          |         36 |          4 |          8 |         48 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120008.cpp              | C++          |         34 |          4 |          8 |         46 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120013.cpp              | C++          |         34 |          4 |          8 |         46 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120016.cpp              | C++          |         34 |          4 |          8 |         46 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120038.h                | C            |        116 |          9 |         24 |        149 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120051.cpp              | C++          |         34 |          3 |          8 |         45 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120052.cpp              | C++          |         33 |          3 |          8 |         44 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120054.cpp              | C++          |         33 |          2 |          8 |         43 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120113.cpp              | C++          |         33 |          1 |          8 |         42 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120133.cpp              | C++          |         67 |          4 |         11 |         82 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120136.cpp              | C++          |         67 |          4 |         11 |         82 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120138.cpp              | C++          |         67 |          4 |         11 |         82 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120140.cpp              | C++          |         67 |          4 |         11 |         82 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120151.h                | C            |        117 |          9 |         25 |        151 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120155.h                | C            |        117 |          9 |         25 |        151 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120223.cpp              | C++          |         80 |          6 |         14 |        100 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120226.cpp              | C++          |         80 |          6 |         14 |        100 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120228.cpp              | C++          |         80 |          6 |         14 |        100 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120231.cpp              | C++          |         80 |          6 |         14 |        100 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120245.h                | C            |        117 |          9 |         25 |        151 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120248.h                | C            |        117 |          9 |         25 |        151 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120250.cpp              | C++          |         80 |          6 |         14 |        100 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120303.cpp              | C++          |         81 |          6 |         14 |        101 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120309.cpp              | C++          |         81 |          5 |         14 |        100 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120312.cpp              | C++          |         81 |          5 |         14 |        100 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120314.cpp              | C++          |         81 |          4 |         14 |         99 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120325.cpp              | C++          |         85 |          4 |         15 |        104 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120328.cpp              | C++          |         85 |          4 |         15 |        104 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120331.cpp              | C++          |         85 |          4 |         15 |        104 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120336.cpp              | C++          |         94 |          4 |         16 |        114 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120339.cpp              | C++          |         94 |          4 |         16 |        114 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120343.cpp              | C++          |         94 |          4 |         16 |        114 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120346.cpp              | C++          |         94 |          4 |         16 |        114 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120350.cpp              | C++          |         94 |          4 |         16 |        114 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120354.cpp              | C++          |         94 |          4 |         16 |        114 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120358.h                | C            |        117 |          9 |         25 |        151 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120412.cpp              | C++          |         95 |          4 |         17 |        116 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120421.cpp              | C++          |         94 |          4 |         16 |        114 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120424.h                | C            |        118 |          9 |         26 |        153 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120546.cpp              | C++          |         94 |          3 |         17 |        114 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120550.cpp              | C++          |         95 |          3 |         16 |        114 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120600.cpp              | C++          |         95 |          3 |         16 |        114 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120602.cpp              | C++          |         95 |          3 |         16 |        114 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120604.cpp              | C++          |         95 |          3 |         16 |        114 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120608.cpp              | C++          |         95 |          3 |         17 |        115 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120611.cpp              | C++          |         96 |          3 |         16 |        115 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120614.cpp              | C++          |         96 |          3 |         17 |        116 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120616.cpp              | C++          |         96 |          3 |         17 |        116 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120623.cpp              | C++          |         97 |          3 |         16 |        116 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120624.cpp              | C++          |         97 |          3 |         16 |        116 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120627.cpp              | C++          |         97 |          3 |         16 |        116 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120630.cpp              | C++          |         98 |          3 |         16 |        117 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120634.cpp              | C++          |         99 |          3 |         16 |        118 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120637.cpp              | C++          |        100 |          3 |         16 |        119 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120651.cpp              | C++          |        103 |          3 |         16 |        122 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120659.cpp              | C++          |        103 |          3 |         17 |        123 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120716.cpp              | C++          |        104 |          3 |         17 |        124 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120726.cpp              | C++          |        106 |          3 |         16 |        125 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120745.cpp              | C++          |        106 |          2 |         16 |        124 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120820.h                | C            |        119 |          9 |         27 |        155 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120837.h                | C            |        119 |         10 |         27 |        156 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306120842.h                | C            |        119 |         10 |         27 |        156 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121259.h                | C            |        119 |         10 |         27 |        156 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121302.h                | C            |        119 |         10 |         28 |        157 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121304.h                | C            |        119 |         10 |         26 |        155 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121306.h                | C            |        119 |         10 |         26 |        155 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121314.h                | C            |        121 |         10 |         27 |        158 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121316.h                | C            |        121 |         10 |         26 |        157 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121318.h                | C            |        121 |         10 |         26 |        157 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121320.h                | C            |        121 |         10 |         26 |        157 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121329.h                | C            |        122 |         10 |         26 |        158 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121330.h                | C            |        122 |         10 |         26 |        158 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121332.h                | C            |        122 |         10 |         27 |        159 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121340.h                | C            |        123 |         10 |         26 |        159 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121342.h                | C            |        123 |         10 |         26 |        159 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121405.h                | C            |        124 |         10 |         26 |        160 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121432.cpp              | C++          |        107 |          2 |         18 |        127 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121439.cpp              | C++          |        108 |          2 |         19 |        129 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121500.cpp              | C++          |        108 |          2 |         19 |        129 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121505.cpp              | C++          |        108 |          2 |         19 |        129 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121509.cpp              | C++          |        108 |          2 |         19 |        129 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121512.cpp              | C++          |        109 |          2 |         20 |        131 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121514.cpp              | C++          |        110 |          2 |         19 |        131 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121517.cpp              | C++          |        110 |          2 |         19 |        131 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121519.cpp              | C++          |        110 |          2 |         20 |        132 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121526.cpp              | C++          |        111 |          2 |         20 |        133 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121529.cpp              | C++          |        110 |          2 |         20 |        132 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121533.cpp              | C++          |        110 |          2 |         20 |        132 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121534.cpp              | C++          |        110 |          2 |         20 |        132 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121536.cpp              | C++          |        110 |          2 |         20 |        132 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121538.cpp              | C++          |        110 |          2 |         20 |        132 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121542.cpp              | C++          |        111 |          2 |         21 |        134 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121547.cpp              | C++          |        112 |          2 |         20 |        134 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121549.cpp              | C++          |        112 |          2 |         21 |        135 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121612.cpp              | C++          |        117 |          2 |         21 |        140 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121613.cpp              | C++          |        117 |          2 |         20 |        139 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121627.h                | C            |        125 |         10 |         27 |        162 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121630.h                | C            |        124 |         10 |         26 |        160 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121706.cpp              | C++          |        118 |          2 |         20 |        140 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121709.cpp              | C++          |        119 |          2 |         20 |        141 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121715.cpp              | C++          |        120 |          2 |         19 |        141 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121717.cpp              | C++          |        120 |          2 |         19 |        141 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121718.cpp              | C++          |        120 |          2 |         20 |        142 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121721.cpp              | C++          |        121 |          2 |         19 |        142 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121723.cpp              | C++          |        121 |          2 |         19 |        142 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121726.cpp              | C++          |        121 |          2 |         19 |        142 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121731.h                | C            |        124 |         10 |         26 |        160 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121736.cpp              | C++          |        121 |          2 |         19 |        142 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121748.cpp              | C++          |        122 |          2 |         20 |        144 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121753.cpp              | C++          |        122 |          2 |         20 |        144 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121754.cpp              | C++          |        123 |          2 |         21 |        146 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121758.cpp              | C++          |        123 |          2 |         21 |        146 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121800.cpp              | C++          |        123 |          2 |         21 |        146 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121911.cpp              | C++          |        124 |          2 |         21 |        147 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121918.cpp              | C++          |        125 |          2 |         21 |        148 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121923.cpp              | C++          |        126 |          2 |         20 |        148 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121926.cpp              | C++          |        126 |          2 |         20 |        148 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121930.cpp              | C++          |        126 |          2 |         21 |        149 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121935.cpp              | C++          |        127 |          2 |         21 |        150 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121937.cpp              | C++          |        127 |          2 |         21 |        150 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121941.cpp              | C++          |        128 |          2 |         22 |        152 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121943.cpp              | C++          |        129 |          2 |         21 |        152 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121949.cpp              | C++          |        129 |          2 |         22 |        153 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306121953.cpp              | C++          |        130 |          2 |         21 |        153 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122000.cpp              | C++          |        131 |          2 |         22 |        155 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122005.cpp              | C++          |        131 |          2 |         22 |        155 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122009.cpp              | C++          |        131 |          2 |         22 |        155 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122010.cpp              | C++          |        131 |          2 |         22 |        155 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122011.cpp              | C++          |        131 |          2 |         23 |        156 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122038.cpp              | C++          |        132 |          2 |         23 |        157 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122044.cpp              | C++          |        133 |          2 |         24 |        159 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122045.cpp              | C++          |        133 |          2 |         24 |        159 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122049.cpp              | C++          |        133 |          2 |         24 |        159 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122051.cpp              | C++          |        133 |          2 |         24 |        159 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122054.cpp              | C++          |        133 |          2 |         24 |        159 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122057.cpp              | C++          |        133 |          2 |         24 |        159 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122100.cpp              | C++          |        133 |          2 |         24 |        159 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122103.cpp              | C++          |        133 |          2 |         24 |        159 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122105.cpp              | C++          |        133 |          2 |         24 |        159 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122109.cpp              | C++          |        133 |          2 |         24 |        159 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122113.cpp              | C++          |        133 |          2 |         24 |        159 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122120.cpp              | C++          |        134 |          2 |         23 |        159 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122136.cpp              | C++          |        134 |          2 |         23 |        159 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122139.cpp              | C++          |        135 |          2 |         24 |        161 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122146.cpp              | C++          |        136 |          2 |         23 |        161 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122148.cpp              | C++          |        136 |          2 |         24 |        162 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122152.cpp              | C++          |        136 |          2 |         24 |        162 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122154.cpp              | C++          |        137 |          2 |         23 |        162 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122158.cpp              | C++          |        137 |          2 |         24 |        163 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122229.cpp              | C++          |        146 |          2 |         27 |        175 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122249.h                | C            |        125 |         10 |         26 |        161 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122308.cpp              | C++          |        146 |          1 |         27 |        174 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122330.cpp              | C++          |        146 |          1 |         27 |        174 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122331.cpp              | C++          |        146 |          1 |         27 |        174 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122335.cpp              | C++          |        146 |          1 |         27 |        174 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122339.cpp              | C++          |        146 |          1 |         27 |        174 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122340.cpp              | C++          |        147 |          1 |         28 |        176 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122346.cpp              | C++          |        148 |          1 |         27 |        176 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122348.cpp              | C++          |        148 |          1 |         28 |        177 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122354.cpp              | C++          |        149 |          1 |         28 |        178 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122402.cpp              | C++          |        150 |          1 |         27 |        178 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122408.cpp              | C++          |        150 |          1 |         27 |        178 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122410.cpp              | C++          |        150 |          1 |         27 |        178 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122412.cpp              | C++          |        150 |          1 |         27 |        178 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122414.cpp              | C++          |        150 |          1 |         27 |        178 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122418.cpp              | C++          |        151 |          1 |         28 |        180 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122520.cpp              | C++          |        152 |          1 |         27 |        180 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122523.cpp              | C++          |        152 |          1 |         27 |        180 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122525.cpp              | C++          |        152 |          1 |         28 |        181 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122527.cpp              | C++          |        153 |          1 |         27 |        181 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122537.cpp              | C++          |        154 |          1 |         27 |        182 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122541.cpp              | C++          |        154 |          1 |         27 |        182 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122544.cpp              | C++          |        154 |          1 |         27 |        182 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122546.cpp              | C++          |        155 |          1 |         28 |        184 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122600.cpp              | C++          |        155 |          1 |         28 |        184 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122613.h                | C            |        126 |         10 |         27 |        163 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306122618.h                | C            |        127 |         10 |         28 |        165 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141503.h                | C            |        129 |         10 |         27 |        166 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141522.cpp              | C++          |        156 |          1 |         27 |        184 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141525.cpp              | C++          |        156 |          1 |         28 |        185 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141533.cpp              | C++          |        158 |          1 |         27 |        186 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141534.cpp              | C++          |        158 |          1 |         27 |        186 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141538.cpp              | C++          |        159 |          1 |         28 |        188 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141620.cpp              | C++          |        159 |          1 |         28 |        188 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141639.h                | C            |        129 |         10 |         27 |        166 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141643.h                | C            |        129 |         10 |         27 |        166 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141646.h                | C            |        129 |         10 |         27 |        166 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141648.h                | C            |        129 |         10 |         27 |        166 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141650.h                | C            |        129 |         10 |         27 |        166 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141651.h                | C            |        129 |         10 |         27 |        166 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141653.h                | C            |        129 |         10 |         27 |        166 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141654.h                | C            |        129 |         10 |         27 |        166 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141703.h                | C            |        129 |         10 |         27 |        166 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141704.h                | C            |        129 |         10 |         27 |        166 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141715.cpp              | C++          |        162 |          1 |         27 |        190 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141720.cpp              | C++          |        163 |          1 |         28 |        192 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141723.cpp              | C++          |        164 |          1 |         27 |        192 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141739.cpp              | C++          |        168 |          2 |         27 |        197 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141742.cpp              | C++          |        168 |          1 |         27 |        196 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141811.cpp              | C++          |        169 |          1 |         28 |        198 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141818.cpp              | C++          |        169 |          1 |         28 |        198 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141821.cpp              | C++          |        170 |          1 |         29 |        200 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141826.cpp              | C++          |        171 |          1 |         30 |        202 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141828.cpp              | C++          |        171 |          1 |         30 |        202 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141832.cpp              | C++          |        171 |          1 |         30 |        202 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141834.cpp              | C++          |        172 |          1 |         31 |        204 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141839.cpp              | C++          |        172 |          1 |         31 |        204 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141856.cpp              | C++          |        195 |          4 |         34 |        233 |
